sheet,date,cluster_id,centroid_value,nearest_d_value,row_index_in_date_group,row_number_in_output_sheet
all_1-0,20240426,0,0.4025,0.4056410256410257,4,5
all_1-0,20240427,0,0.45647435897435895,0.4471794871794872,2,3
all_1-0,20240428,0,0.3875,0.3625641025641026,3,4
all_1-0,20240429,0,0.3527564102564103,0.3625641025641026,3,4
all_1-0,20240430,0,0.25801282051282054,0.3276923076923077,6,7
all_1-0,20240501,0,0.27019230769230773,0.3430769230769231,6,7
all_1-0,20240502,0,0.3639102564102565,0.3512820512820513,1,2
all_1-0,20240503,0,0.24634615384615388,0.2394871794871795,7,8
all_1-0,20240504,0,0.22854700854700857,0.2282051282051282,6,7
all_1-0,20240504,1,0.6543589743589744,0.6805128205128205,2,3
all_1-0,20240505,0,0.22854700854700857,0.2282051282051282,6,7
all_1-0,20240505,1,0.6543589743589744,0.6805128205128205,2,3
all_1-0,20240506,0,0.22854700854700857,0.2282051282051282,6,7
all_1-0,20240506,1,0.6543589743589744,0.6805128205128205,2,3
all_1-0,20240507,0,0.1135897435897436,0.09128205128205129,6,7
all_1-0,20240507,1,0.4492307692307692,0.4492307692307692,5,6
all_1-0,20240507,2,0.5447863247863247,0.5497435897435897,2,3
all_1-0,20240508,0,0.1964102564102564,0.2066666666666667,6,7
all_1-0,20240508,1,0.4492307692307692,0.4492307692307692,5,6
all_1-0,20240508,2,0.5447863247863247,0.5497435897435897,2,3
all_1-0,20240509,0,0.35403846153846147,0.3487179487179487,1,2
all_1-0,20240510,0,0.35403846153846147,0.3487179487179487,1,2
all_1-0,20240511,0,0.2733333333333334,0.2907692307692308,1,2
all_1-0,20240512,0,0.28461538461538466,0.2907692307692308,1,2
all_1-0,20240513,0,0.0,0.0,0,1
all_1-0,20240514,0,0.0,0.0,0,1
all_1-0,20240515,0,0.0,0.0,1,2
all_1-0,20240515,1,0.4897435897435898,0.4897435897435898,0,1
all_1-0,20240516,0,0.0,0.0,1,2
all_1-0,20240516,1,0.4897435897435898,0.4897435897435898,0,1
all_1-0,20240517,0,0.0,0.0,1,2
all_1-0,20240517,1,0.4897435897435898,0.4897435897435898,0,1
all_1-0,20240518,0,0.0,0.0,1,2
all_1-0,20240518,1,0.01743589743589744,0.01743589743589744,2,3
all_1-0,20240518,2,0.40025641025641023,0.4092307692307692,0,1
all_1-0,20240519,0,0.0,0.0,1,2
all_1-0,20240519,1,0.01743589743589744,0.01743589743589744,2,3
all_1-0,20240519,2,0.40025641025641023,0.4092307692307692,0,1
all_1-0,20240520,0,0.0,0.0,1,2
all_1-0,20240520,1,0.302051282051282,0.302051282051282,0,1
all_1-0,20240521,0,0.0,0.0,1,2
all_1-0,20240521,1,0.302051282051282,0.302051282051282,0,1
all_1-0,20240522,0,0.0,0.0,1,2
all_1-0,20240522,1,0.302051282051282,0.302051282051282,0,1
all_1-0,20240523,0,0.20365384615384616,0.3564102564102564,1,2
all_1-0,20240524,0,0.20365384615384616,0.3564102564102564,1,2
all_1-0,20240525,0,0.01743589743589744,0.01743589743589744,2,3
all_1-0,20240525,1,0.3984615384615385,0.4107692307692308,0,1
all_1-0,20240525,2,0.522051282051282,0.5317948717948717,6,7
all_1-0,20240526,0,0.01743589743589744,0.01743589743589744,2,3
all_1-0,20240526,1,0.3984615384615385,0.4107692307692308,0,1
all_1-0,20240526,2,0.522051282051282,0.5317948717948717,6,7
all_1-0,20240527,0,0.0,0.0,3,4
all_1-0,20240527,1,0.01743589743589744,0.01743589743589744,4,5
all_1-0,20240527,2,0.5191452991452992,0.418974358974359,1,2
all_1-0,20240528,0,0.23025641025641028,0.2671794871794872,3,4
all_1-0,20240529,0,0.0,0.0,1,2
all_1-0,20240529,1,0.01743589743589744,0.01743589743589744,0,1
all_1-0,20240529,2,0.777948717948718,0.6661538461538462,2,3
all_1-0,20240530,0,0.0,0.0,1,2
all_1-0,20240530,1,0.01743589743589744,0.01743589743589744,0,1
all_1-0,20240530,2,0.08564102564102563,0.08564102564102563,3,4
all_1-0,20240530,3,0.6661538461538462,0.6661538461538462,2,3
all_1-0,20240531,0,0.0,0.0,1,2
all_1-0,20240531,1,0.01743589743589744,0.01743589743589744,0,1
all_1-0,20240531,2,0.08256410256410257,0.08256410256410257,3,4
all_1-0,20240531,3,0.6661538461538462,0.6661538461538462,2,3
all_1-0,20240601,0,0.0136996336996337,0.01743589743589744,2,3
all_1-0,20240601,1,0.4343589743589744,0.4343589743589744,0,1
all_1-0,20240602,0,0.0,0.0,0,1
all_1-0,20240602,1,0.01743589743589744,0.01743589743589744,1,2
all_1-0,20240603,0,0.0,0.0,3,4
all_1-0,20240603,1,0.04512820512820513,0.04512820512820513,4,5
all_1-0,20240603,2,0.10051282051282054,0.1107692307692308,7,8
all_1-0,20240603,3,0.42717948717948717,0.4558974358974359,0,1
all_1-0,20240604,0,0.20653846153846153,0.2456410256410256,3,4
all_1-0,20240605,0,0.22044871794871795,0.1087179487179487,7,8
all_1-0,20240606,0,0.35198717948717945,0.3548717948717949,1,2
all_1-0,20240607,0,0.3668589743589743,0.3666666666666667,7,8
all_1-0,20240608,0,0.01743589743589744,0.01743589743589744,2,3
all_1-0,20240608,1,0.2502564102564103,0.2502564102564103,6,7
all_1-0,20240608,2,0.5022222222222222,0.5066666666666667,0,1
all_1-0,20240609,0,0.01743589743589744,0.01743589743589744,2,3
all_1-0,20240609,1,0.2502564102564103,0.2502564102564103,6,7
all_1-0,20240609,2,0.5022222222222222,0.5066666666666667,0,1
all_1-0,20240610,0,0.3598717948717949,0.357948717948718,1,2
all_1-0,20240611,0,0.3707692307692308,0.357948717948718,1,2
all_1-0,20240612,0,0.37615384615384617,0.357948717948718,1,2
all_1-0,20240613,0,0.37615384615384617,0.357948717948718,1,2
all_1-0,20240614,0,0.24121794871794872,0.3276923076923077,3,4
all_1-0,20240615,0,0.2617948717948718,0.1805128205128205,3,4
all_1-0,20240616,0,0.2698076923076923,0.1805128205128205,3,4
all_1-0,20240617,0,0.0,0.0,0,1
all_1-0,20240617,1,0.03333333333333333,0.03333333333333333,4,5
all_1-0,20240617,2,0.2425641025641026,0.2425641025641026,3,4
all_1-0,20240617,3,1.0,1.0,6,7
all_1-0,20240618,0,0.0,0.0,1,2
all_1-0,20240618,1,0.02230769230769231,0.01743589743589744,0,1
all_1-0,20240618,2,0.23717948717948723,0.3117948717948718,3,4
all_1-0,20240618,3,1.0,1.0,6,7
all_1-0,20240619,0,0.0,0.0,2,3
all_1-0,20240619,1,0.01743589743589744,0.01743589743589744,0,1
all_1-0,20240619,2,0.04384615384615385,0.04512820512820513,1,2
all_1-0,20240619,3,1.0,1.0,3,4
all_1-0,20240620,0,0.3425,0.3369230769230769,1,2
all_1-0,20240621,0,0.3808333333333334,0.3758974358974359,1,2
all_1-0,20240622,0,0.33685897435897433,0.3364102564102564,1,2
all_1-0,20240623,0,0.32711538461538464,0.3364102564102564,1,2
all_1-0,20240624,0,0.32153846153846155,0.3338461538461538,1,2
all_1-0,20240625,0,0.37525641025641027,0.3610256410256411,6,7
all_1-0,20240626,0,0.3182692307692308,0.3338461538461538,1,2
all_1-0,20240627,0,0.4295512820512821,0.4056410256410257,4,5
all_1-0,20240628,0,0.2951923076923077,0.2866666666666667,3,4
all_1-0,20240629,0,0.4866666666666667,0.4764102564102564,4,5
all_1-0,20240630,0,0.4866666666666667,0.4764102564102564,4,5
all_1-0,20240701,0,0.3588461538461538,0.3753846153846154,6,7
all_1-0,20240702,0,0.3588461538461538,0.3753846153846154,6,7
all_1-0,20240703,0,0.3588461538461538,0.3753846153846154,6,7
all_1-0,20240704,0,0.3588461538461538,0.3753846153846154,6,7
all_1-0,20240705,0,0.3588461538461538,0.3753846153846154,6,7
all_1-0,20240706,0,0.2941391941391941,0.2907692307692308,6,7
all_1-0,20240706,1,0.5492307692307693,0.5492307692307693,0,1
all_1-0,20240707,0,0.2941391941391941,0.2907692307692308,6,7
all_1-0,20240707,1,0.5492307692307693,0.5492307692307693,0,1
all_1-0,20240708,0,0.2516025641025641,0.2338461538461538,6,7
all_1-0,20240709,0,0.24378205128205127,0.2338461538461538,6,7
all_1-0,20240710,0,0.24224358974358973,0.2338461538461538,6,7
all_1-0,20240711,0,0.37089743589743585,0.2917948717948718,7,8
all_1-0,20240712,0,0.36935897435897436,0.2917948717948718,7,8
all_1-0,20240713,0,0.3426923076923077,0.2733333333333333,4,5
all_1-0,20240714,0,0.3426923076923077,0.2733333333333333,4,5
all_1-0,20240715,0,0.3426923076923077,0.2733333333333333,4,5
all_1-0,20240716,0,0.26826923076923076,0.2779487179487179,0,1
all_1-0,20240717,0,0.31961538461538463,0.3046153846153846,1,2
all_1-0,20240718,0,0.32250000000000006,0.3046153846153846,1,2
all_1-0,20240719,0,0.31961538461538463,0.3046153846153846,1,2
all_1-0,20240720,0,0.2645128205128205,0.2497435897435898,6,7
all_1-0,20240720,1,0.6482051282051282,0.6394871794871795,2,3
all_1-0,20240721,0,0.26102564102564096,0.2456410256410256,7,8
all_1-0,20240721,1,0.6482051282051282,0.6394871794871795,2,3
all_1-0,20240722,0,0.21871794871794872,0.2507692307692307,0,1
all_1-0,20240723,0,0.21884615384615386,0.2507692307692307,0,1
all_1-0,20240724,0,0.21782051282051282,0.2507692307692307,0,1
all_1-0,20240725,0,0.21532051282051282,0.2343589743589744,6,7
all_1-0,20240726,0,0.22641025641025642,0.2507692307692307,0,1
all_1-0,20240727,0,0.11435897435897434,0.1215384615384615,6,7
all_1-0,20240727,1,0.2964102564102564,0.2841025641025641,0,1
all_1-0,20240727,2,0.6288888888888889,0.635897435897436,4,5
all_1-0,20240728,0,0.11948717948717945,0.122051282051282,5,6
all_1-0,20240728,1,0.28307692307692306,0.2841025641025641,0,1
all_1-0,20240728,2,0.6268376068376069,0.635897435897436,4,5
all_1-0,20240729,0,0.3547435897435898,0.3128205128205128,1,2
all_1-0,20240730,0,0.25066666666666665,0.2328205128205128,7,8
all_1-0,20240730,1,0.5630769230769231,0.5564102564102564,3,4
all_1-0,20240731,0,0.250051282051282,0.2328205128205128,7,8
all_1-0,20240731,1,0.5630769230769231,0.5564102564102564,3,4
all_1-0,20240801,0,0.16153846153846155,0.16,7,8
all_1-0,20240801,1,0.31461538461538463,0.3323076923076923,0,1
all_1-0,20240801,2,0.41521367521367525,0.4107692307692308,1,2
all_1-0,20240802,0,0.2892948717948718,0.278974358974359,6,7
all_1-0,20240803,0,0.3699358974358974,0.3794871794871795,4,5
all_1-0,20240804,0,0.3712179487179487,0.3794871794871795,4,5
all_1-0,20240805,0,0.3068589743589744,0.3061538461538462,3,4
all_1-0,20240806,0,0.3044871794871795,0.3061538461538462,3,4
all_1-0,20240807,0,0.3044871794871795,0.3061538461538462,3,4
all_1-0,20240808,0,0.3177564102564103,0.3061538461538462,3,4
all_1-0,20240809,0,0.30987179487179495,0.3061538461538462,3,4
all_1-0,20240810,0,0.29705128205128206,0.338974358974359,2,3
all_1-0,20240811,0,0.328974358974359,0.338974358974359,2,3
all_1-0,20240812,0,0.322948717948718,0.338974358974359,2,3
all_1-0,20240813,0,0.38807692307692304,0.3928205128205128,1,2
all_1-0,20240814,0,0.37083333333333335,0.3928205128205128,1,2
all_1-0,20240815,0,0.3955128205128205,0.3928205128205128,1,2
all_1-0,20240816,0,0.39166666666666666,0.3928205128205128,1,2
all_1-0,20240817,0,0.3705769230769231,0.3707692307692308,0,1
all_1-0,20240818,0,0.37083333333333335,0.3707692307692308,0,1
all_1-0,20240819,0,0.2721794871794872,0.2753846153846154,2,3
all_1-0,20240820,0,0.2721794871794872,0.2753846153846154,2,3
all_1-0,20240821,0,0.2041025641025641,0.2097435897435897,2,3
all_1-0,20240822,0,0.27192307692307693,0.2753846153846154,2,3
all_1-0,20240823,0,0.27179487179487183,0.2753846153846154,2,3
all_1-0,20240824,0,0.14376068376068377,0.18,6,7
all_1-0,20240824,1,0.4261538461538462,0.4348717948717949,1,2
all_1-0,20240824,2,0.5786324786324787,0.5758974358974359,2,3
all_1-0,20240825,0,0.14376068376068377,0.18,6,7
all_1-0,20240825,1,0.4261538461538462,0.4348717948717949,1,2
all_1-0,20240825,2,0.5786324786324787,0.5758974358974359,2,3
all_1-0,20240826,0,0.18188034188034183,0.2056410256410256,6,7
all_1-0,20240826,1,0.3791025641025641,0.3743589743589744,3,4
all_1-0,20240826,2,0.481025641025641,0.481025641025641,2,3
all_1-0,20240827,0,0.17350427350427347,0.1851282051282051,7,8
all_1-0,20240827,1,0.3791025641025641,0.3743589743589744,3,4
all_1-0,20240827,2,0.481025641025641,0.481025641025641,2,3
all_1-0,20240828,0,0.18188034188034183,0.2056410256410256,6,7
all_1-0,20240828,1,0.3791025641025641,0.3743589743589744,3,4
all_1-0,20240828,2,0.481025641025641,0.481025641025641,2,3
all_1-0,20240829,0,0.18188034188034183,0.2056410256410256,6,7
all_1-0,20240829,1,0.3791025641025641,0.3743589743589744,3,4
all_1-0,20240829,2,0.481025641025641,0.481025641025641,2,3
all_1-0,20240830,0,0.17145299145299142,0.178974358974359,7,8
all_1-0,20240830,1,0.37897435897435894,0.3743589743589744,3,4
all_1-0,20240830,2,0.481025641025641,0.481025641025641,2,3
all_1-0,20240831,0,0.3228205128205128,0.3369230769230769,0,1
all_1-0,20240901,0,0.30006410256410254,0.3605128205128205,1,2
all_1-0,20240902,0,0.2902564102564103,0.257948717948718,2,3
all_1-0,20240903,0,0.24685897435897433,0.2507692307692307,0,1
all_1-0,20240904,0,0.24685897435897433,0.2507692307692307,0,1
all_1-0,20240905,0,0.24685897435897433,0.2507692307692307,0,1
all_1-0,20240906,0,0.24685897435897433,0.2507692307692307,0,1
all_1-0,20240907,0,0.3562820512820513,0.3312820512820513,0,1
all_1-0,20240908,0,0.3562820512820513,0.3312820512820513,0,1
all_1-0,20240909,0,0.2578846153846154,0.2394871794871795,3,4
all_1-0,20240910,0,0.2578846153846154,0.2394871794871795,3,4
all_1-0,20240911,0,0.15737179487179487,0.1733333333333333,2,3
all_1-0,20240912,0,0.2578846153846154,0.2394871794871795,3,4
all_1-0,20240913,0,0.2578846153846154,0.2394871794871795,3,4
all_1-0,20240914,0,0.30423076923076925,0.3205128205128205,2,3
all_1-0,20240915,0,0.30365384615384616,0.3205128205128205,2,3
all_1-0,20240916,0,0.24224358974358978,0.2589743589743589,2,3
all_1-0,20240917,0,0.15442307692307694,0.1374358974358974,2,3
all_1-0,20240918,0,0.1533974358974359,0.1338461538461538,2,3
all_1-0,20240919,0,0.21673076923076923,0.2138461538461539,3,4
all_1-0,20240920,0,0.22826923076923078,0.2194871794871795,7,8
all_1-0,20240921,0,0.25243589743589745,0.2871794871794872,4,5
all_1-0,20240922,0,0.25846153846153846,0.2446153846153846,0,1
all_1-0,20240923,0,0.13470085470085466,0.1297435897435897,0,1
all_1-0,20240923,1,0.2102564102564102,0.2102564102564102,7,8
all_1-0,20240923,2,0.2958974358974359,0.2871794871794872,4,5
all_1-0,20240923,3,0.3733333333333333,0.3615384615384615,1,2
all_1-0,20240924,0,0.24006410256410257,0.2358974358974359,7,8
all_1-0,20240925,0,0.23442307692307693,0.2287179487179487,2,3
all_1-0,20240926,0,0.08410256410256409,0.08358974358974358,1,2
all_1-0,20240926,1,0.3210256410256411,0.3184615384615385,5,6
all_1-0,20240927,0,0.23737179487179488,0.2358974358974359,7,8
all_1-0,20240928,0,0.27557692307692305,0.2676923076923077,0,1
all_1-0,20240929,0,0.27557692307692305,0.2676923076923077,0,1
all_1-0,20240930,0,0.0735042735042735,0.07179487179487179,0,1
all_1-0,20240930,1,0.1117948717948718,0.1138461538461539,3,4
all_1-0,20240930,2,0.2733333333333333,0.2482051282051282,6,7
all_1-0,20241001,0,0.19634615384615384,0.2046153846153846,3,4
all_1-0,20241002,0,0.11897435897435901,0.1271794871794872,7,8
all_1-0,20241002,1,0.1730769230769231,0.177948717948718,0,1
all_1-0,20241002,2,0.2476923076923077,0.2482051282051282,6,7
all_1-0,20241002,3,0.2876923076923077,0.2769230769230769,1,2
all_1-0,20241003,0,0.20493589743589744,0.177948717948718,0,1
all_1-0,20241004,0,0.20455128205128204,0.177948717948718,0,1
all_1-0,20241005,0,0.2646794871794872,0.2051282051282051,0,1
all_1-0,20241006,0,0.28423076923076923,0.3333333333333333,1,2
all_1-0,20241007,0,0.25134615384615383,0.201025641025641,0,1
all_1-0,20241008,0,0.25134615384615383,0.201025641025641,0,1
all_1-0,20241009,0,0.25134615384615383,0.201025641025641,0,1
all_1-0,20241010,0,0.25134615384615383,0.201025641025641,0,1
all_1-0,20241011,0,0.191025641025641,0.1912820512820513,3,4
all_1-0,20241012,0,0.082991452991453,0.08666666666666667,0,1
all_1-0,20241012,1,0.6384615384615384,0.6333333333333333,3,4
all_1-0,20241013,0,0.02341880341880342,0.02512820512820513,5,6
all_1-0,20241013,1,0.0841025641025641,0.0841025641025641,0,1
all_1-0,20241013,2,0.19,0.1723076923076923,1,2
all_1-0,20241013,3,0.6384615384615384,0.6333333333333333,3,4
all_1-0,20241014,0,0.07292307692307691,0.1051282051282051,1,2
all_1-0,20241014,1,0.5468376068376068,0.6061538461538462,4,5
all_1-0,20241015,0,0.17596153846153847,0.1702564102564103,4,5
all_1-0,20241016,0,0.17596153846153847,0.1702564102564103,4,5
all_1-0,20241017,0,0.17596153846153847,0.1702564102564103,4,5
all_1-0,20241018,0,0.17596153846153847,0.1702564102564103,4,5
all_1-0,20241019,0,0.30217948717948717,0.2912820512820513,0,1
all_1-0,20241020,0,0.2765384615384615,0.2912820512820513,0,1
all_1-0,20241021,0,0.1999358974358974,0.1969230769230769,2,3
all_1-0,20241022,0,0.15025641025641026,0.1620512820512821,0,1
all_1-0,20241022,1,0.5233333333333333,0.4235897435897436,4,5
all_1-0,20241023,0,0.3210897435897436,0.3774358974358974,1,2
all_1-0,20241024,0,0.3210897435897436,0.3774358974358974,1,2
all_1-0,20241025,0,0.33141025641025645,0.3774358974358974,1,2
all_1-0,20241026,0,0.34217948717948715,0.3441025641025641,1,2
all_1-0,20241027,0,0.328525641025641,0.3051282051282052,0,1
all_1-0,20241028,0,0.1264102564102564,0.1205128205128205,2,3
all_1-0,20241028,1,0.31230769230769234,0.3025641025641026,4,5
all_1-0,20241029,0,0.2894871794871795,0.3025641025641026,4,5
all_1-0,20241030,0,0.10376068376068377,0.1205128205128205,2,3
all_1-0,20241030,1,0.29784615384615387,0.3066666666666667,3,4
all_1-0,20241031,0,0.2930128205128205,0.3025641025641026,4,5
all_1-0,20241101,0,0.10461538461538462,0.09846153846153846,7,8
all_1-0,20241101,1,0.24800000000000005,0.2512820512820513,0,1
all_1-0,20241102,0,0.2019487179487179,0.1969230769230769,0,1
all_1-0,20241102,1,0.4593162393162393,0.4774358974358975,3,4
all_1-0,20241103,0,0.19846153846153844,0.1969230769230769,0,1
all_1-0,20241103,1,0.3153846153846154,0.3153846153846154,1,2
all_1-0,20241103,2,0.4593162393162393,0.4774358974358975,3,4
all_1-0,20241104,0,0.19166666666666665,0.1969230769230769,0,1
all_1-0,20241104,1,0.3153846153846154,0.3153846153846154,1,2
all_1-0,20241104,2,0.4593162393162393,0.4774358974358975,3,4
all_1-0,20241105,0,0.1682051282051282,0.1682051282051282,0,1
all_1-0,20241105,1,0.18205128205128204,0.18,5,6
all_1-0,20241105,2,0.3500854700854701,0.3441025641025641,1,2
all_1-0,20241105,3,1.0,1.0,2,3
all_1-0,20241106,0,0.30647435897435893,0.3261538461538462,3,4
all_1-0,20241107,0,0.30653846153846154,0.3261538461538462,3,4
all_1-0,20241108,0,0.15916666666666668,0.1682051282051282,7,8
all_1-0,20241109,0,0.23117948717948716,0.2348717948717949,7,8
all_1-0,20241109,1,0.5854700854700855,0.6220512820512821,3,4
all_1-0,20241110,0,0.23487179487179494,0.2348717948717949,0,1
all_1-0,20241110,1,0.6565811965811966,0.6974358974358974,3,4
all_1-0,20241111,0,0.3766025641025641,0.4507692307692307,4,5
all_1-0,20241112,0,0.21711538461538465,0.2225641025641026,0,1
all_1-0,20241113,0,0.0758974358974359,0.01948717948717949,6,7
all_1-0,20241113,1,0.42102564102564094,0.4246153846153846,3,4
all_1-0,20241114,0,0.18641025641025638,0.182051282051282,6,7
all_1-0,20241114,1,0.419059829059829,0.4158974358974359,2,3
all_1-0,20241115,0,0.18641025641025638,0.182051282051282,6,7
all_1-0,20241115,1,0.419059829059829,0.4158974358974359,2,3
all_1-0,20241116,0,0.4121153846153846,0.4092307692307692,0,1
all_1-0,20241117,0,0.4121153846153846,0.4092307692307692,0,1
all_1-0,20241118,0,0.5389102564102564,0.4502564102564102,5,6
all_1-0,20241119,0,0.5389102564102564,0.4502564102564102,5,6
all_1-0,20241120,0,0.5389102564102564,0.4502564102564102,5,6
all_1-0,20241121,0,0.5389102564102564,0.4502564102564102,5,6
all_1-0,20241122,0,0.5389102564102564,0.4502564102564102,5,6
all_1-0,20241123,0,0.3219871794871795,0.3128205128205128,0,1
all_1-0,20241124,0,0.30769230769230765,0.2943589743589743,5,6
all_1-0,20241125,0,0.24837606837606838,0.2246153846153846,2,3
all_1-0,20241125,1,0.43846153846153846,0.4256410256410257,7,8
all_1-0,20241125,2,0.4909401709401709,0.4933333333333333,5,6
all_1-0,20241126,0,0.24837606837606838,0.2246153846153846,2,3
all_1-0,20241126,1,0.43692307692307697,0.4338461538461539,5,6
all_1-0,20241126,2,0.4897435897435898,0.4943589743589744,4,5
all_1-0,20241127,0,0.24837606837606838,0.2246153846153846,2,3
all_1-0,20241127,1,0.43846153846153846,0.4256410256410257,7,8
all_1-0,20241127,2,0.4909401709401709,0.4933333333333333,5,6
all_1-0,20241128,0,0.24837606837606838,0.2246153846153846,2,3
all_1-0,20241128,1,0.43846153846153846,0.4256410256410257,7,8
all_1-0,20241128,2,0.4909401709401709,0.4933333333333333,5,6
all_1-0,20241129,0,0.20435897435897435,0.2041025641025641,0,1
all_1-0,20241129,1,0.3164102564102564,0.3164102564102564,1,2
all_1-0,20241129,2,0.46974358974358976,0.4635897435897435,2,3
all_1-0,20241130,0,0.20102564102564102,0.1953846153846154,7,8
all_1-0,20241130,1,0.40393162393162396,0.4005128205128205,2,3
all_1-0,20241130,2,0.7371794871794872,0.7646153846153846,4,5
all_1-0,20241201,0,0.21046153846153842,0.2102564102564102,0,1
all_1-0,20241201,1,0.4517948717948718,0.4517948717948718,2,3
all_1-0,20241201,2,0.73,0.7030769230769232,3,4
all_1-0,20241202,0,0.201025641025641,0.2097435897435897,0,1
all_1-0,20241202,1,0.4945299145299145,0.5005128205128205,6,7
all_1-0,20241203,0,0.201025641025641,0.2097435897435897,0,1
all_1-0,20241203,1,0.4843589743589744,0.4856410256410257,5,6
all_1-0,20241204,0,0.21815384615384614,0.2097435897435897,0,1
all_1-0,20241204,1,0.5105982905982906,0.5005128205128205,6,7
all_1-0,20241205,0,0.2005128205128205,0.1994871794871795,7,8
all_1-0,20241205,1,0.40923076923076923,0.4374358974358974,5,6
all_1-0,20241205,2,0.5323076923076924,0.5641025641025641,4,5
all_1-0,20241206,0,0.2005128205128205,0.1994871794871795,7,8
all_1-0,20241206,1,0.3230769230769231,0.3230769230769231,2,3
all_1-0,20241206,2,0.4747008547008547,0.4671794871794872,3,4
all_1-0,20241206,3,0.5641025641025641,0.5641025641025641,4,5
all_1-0,20241207,0,0.2070769230769231,0.2251282051282051,0,1
all_1-0,20241207,1,0.6388034188034188,0.716923076923077,4,5
all_1-0,20241208,0,0.2070769230769231,0.2251282051282051,0,1
all_1-0,20241208,1,0.6388034188034188,0.716923076923077,4,5
all_1-0,20241209,0,0.1805128205128205,0.1805128205128205,0,1
all_1-0,20241209,1,0.1841025641025641,0.1841025641025641,2,3
all_1-0,20241209,2,0.22153846153846157,0.2225641025641026,6,7
all_1-0,20241209,3,0.6558974358974359,0.6379487179487179,3,4
all_1-0,20241210,0,0.3588461538461538,0.34,3,4
all_1-0,20241211,0,0.1805128205128205,0.1805128205128205,0,1
all_1-0,20241211,1,0.1841025641025641,0.1841025641025641,2,3
all_1-0,20241211,2,0.22153846153846157,0.2225641025641026,6,7
all_1-0,20241211,3,0.34,0.34,3,4
all_1-0,20241211,4,0.6641025641025641,0.6641025641025641,4,5
all_1-0,20241212,0,0.1805128205128205,0.1805128205128205,0,1
all_1-0,20241212,1,0.1841025641025641,0.1841025641025641,2,3
all_1-0,20241212,2,0.22153846153846157,0.2225641025641026,6,7
all_1-0,20241212,3,0.34,0.34,3,4
all_1-0,20241212,4,0.6641025641025641,0.6641025641025641,4,5
all_1-0,20241213,0,0.1805128205128205,0.1805128205128205,0,1
all_1-0,20241213,1,0.1841025641025641,0.1841025641025641,2,3
all_1-0,20241213,2,0.22974358974358977,0.2369230769230769,5,6
all_1-0,20241213,3,0.6558974358974359,0.6379487179487179,3,4
all_1-0,20241214,0,0.21940170940170942,0.2425641025641026,1,2
all_1-0,20241214,1,0.63,0.5682051282051283,3,4
all_1-0,20241215,0,0.20461538461538464,0.1805128205128205,5,6
all_1-0,20241215,1,0.63,0.5682051282051283,3,4
all_1-0,20241216,0,0.12653846153846152,0.1297435897435897,1,2
all_1-0,20241216,1,0.19384615384615383,0.1856410256410256,7,8
all_1-0,20241216,2,0.5094871794871795,0.5471794871794872,3,4
all_1-0,20241217,0,0.1473076923076923,0.1446153846153846,1,2
all_1-0,20241217,1,0.25051282051282053,0.2630769230769231,5,6
all_1-0,20241217,2,0.5241025641025641,0.5471794871794872,3,4
all_1-0,20241218,0,0.12700854700854697,0.1307692307692307,0,1
all_1-0,20241218,1,0.19162393162393157,0.1856410256410256,7,8
all_1-0,20241218,2,0.5094871794871795,0.5471794871794872,3,4
all_1-0,20241219,0,0.16461538461538464,0.1584615384615385,2,3
all_1-0,20241219,1,0.4717948717948718,0.4717948717948718,4,5
all_1-0,20241220,0,0.1408547008547009,0.1461538461538462,1,2
all_1-0,20241220,1,0.19829059829059834,0.1958974358974359,7,8
all_1-0,20241220,2,0.5094871794871795,0.5471794871794872,3,4
all_1-0,20241221,0,0.17702564102564103,0.1805128205128205,7,8
all_1-0,20241221,1,0.6011965811965813,0.6451282051282051,3,4
all_1-0,20241222,0,0.36679487179487175,0.2912820512820513,5,6
all_1-0,20241223,0,0.19604395604395602,0.1964102564102564,5,6
all_1-0,20241223,1,0.5225641025641026,0.5225641025641026,4,5
all_1-0,20241224,0,0.1863003663003663,0.181025641025641,7,8
all_1-0,20241224,1,0.5246153846153846,0.5246153846153846,4,5
all_1-0,20241225,0,0.1805860805860806,0.181025641025641,7,8
all_1-0,20241225,1,0.5246153846153846,0.5246153846153846,4,5
all_1-0,20241226,0,0.17604395604395603,0.181025641025641,7,8
all_1-0,20241226,1,0.5246153846153846,0.5246153846153846,4,5
all_1-0,20241227,0,0.17683760683760685,0.1769230769230769,1,2
all_1-0,20241227,1,0.2348717948717949,0.2348717948717949,3,4
all_1-0,20241227,2,0.5225641025641026,0.5225641025641026,4,5
all_1-0,20241228,0,0.05897435897435897,0.06,0,1
all_1-0,20241228,1,0.18273504273504274,0.1805128205128205,2,3
all_1-0,20241228,2,0.2015384615384616,0.2015384615384616,6,7
all_1-0,20241229,0,0.01743589743589744,0.01743589743589744,4,5
all_1-0,20241229,1,0.08598290598290598,0.08358974358974358,0,1
all_1-0,20241229,2,0.1805128205128205,0.1805128205128205,2,3
all_1-0,20241229,3,0.18974358974358974,0.1871794871794872,5,6
all_1-0,20241230,0,0.12185897435897435,0.0964102564102564,7,8
all_1-0,20241231,0,0.12185897435897435,0.0964102564102564,7,8
all_1-0,20250101,0,0.12115384615384614,0.0964102564102564,7,8
all_1-0,20250102,0,0.12115384615384614,0.0964102564102564,7,8
all_1-0,20250103,0,0.12115384615384614,0.0964102564102564,7,8
all_1-0,20250104,0,0.01743589743589744,0.01743589743589744,4,5
