t,A,B,C,D
TOTAL,-2813.6990659449634,0.0,-68375.93657400523,0.0
0,0.0,-0.0,-0.0,0.0
1,0.0,-0.0,-0.0,0.0
2,0.0,-0.0,-0.0,0.0
3,5547.36842105263,-0.0,-0.0,0.0
4,0.0,-0.0,-0.0,0.0
5,0.0,-0.0,-0.0,0.0
6,0.0,-0.0,-0.0,0.0
7,0.0,-0.0,-0.0,0.0
8,0.0,-0.0,-0.0,0.0
9,0.0,-0.0,-0.0,0.0
10,0.0,-0.0,-0.0,0.0
11,-346.4296149839278,-0.0,-0.0,0.0
12,0.0,-0.0,-342.7803099620189,0.0
13,0.0,-0.0,-357.5065366637424,0.0
14,-2526.2037574444957,-0.0,-360.00147589833193,0.0
15,0.0,-0.0,-355.3767104878733,0.0
16,0.0,-0.0,-351.7864320771225,0.0
17,0.0,-0.0,-357.87164972246285,0.0
18,-4681.2675,-0.0,-0.0,0.0
19,0.0,-0.0,-0.0,0.0
20,0.0,-0.0,-0.0,0.0
21,0.0,-0.0,-0.0,0.0
22,0.0,-0.0,-0.0,0.0
23,0.0,-0.0,-0.0,0.0
24,0.0,-0.0,-8831.865,0.0
25,1754.1605263157885,-0.0,-8831.865,0.0
26,0.0,-0.0,-8915.256,0.0
27,587.3147368421056,-0.0,-8897.928,0.0
28,341.3992105263155,-0.0,-8955.327,0.0
29,2971.5789473684204,-0.0,-9054.421499999999,0.0
30,489.1286842105266,-0.0,-0.0,0.0
31,0.0,-0.0,-0.0,0.0
32,0.0,-0.0,-0.0,0.0
33,0.0,-0.0,-0.0,0.0
34,-4700.22,-0.0,-0.0,0.0
35,-4849.1325,-0.0,-0.0,0.0
36,-2654.0469161891124,-0.0,-1813.5665093123202,0.0
37,-169.03306087684862,-0.0,-1796.315570916905,0.0
38,0.0,-0.0,-1772.9035830945554,0.0
39,0.0,-0.0,-1754.6668767908304,0.0
40,0.0,-0.0,-1772.9035830945554,0.0
41,0.0,-0.0,-1754.6668767908304,0.0
42,0.0,-0.0,-378.42165941645226,0.0
43,264.56475039779446,-0.0,-354.19549509103626,0.0
44,0.0,-0.0,-356.5508166226739,0.0
45,126.7783835650926,-0.0,-347.5781631688161,0.0
46,119.68849603680192,-0.0,-339.05414238765127,0.0
47,4910.652127233943,-0.0,-323.12768250705363,0.0
