t,A,B,C,D
TOTAL,-7235.795519117162,0.0,-57894.165622253735,165.18782141721042
0,0.0,-0.0,-547.9129967864403,2.6425770556884647
1,0.0,-0.0,-547.1827706689995,2.6275957605790285
2,0.0,-0.0,-545.2355010224906,2.5969667024491825
3,0.0,-0.0,-545.2355010224906,2.5663376443193373
4,0.0,-0.0,-545.4180575518508,2.5357085861894912
5,0.0,-0.0,-547.6695880806267,2.505079528059646
6,0.0,-0.0,-0.0,2.0109524755879065
7,0.0,-0.0,-0.0,2.0109524755879065
8,0.0,-0.0,-0.0,2.0109524755879065
9,0.0,-0.0,-0.0,2.0109524755879065
10,0.0,-0.0,-0.0,2.0109524755879065
11,0.0,-0.0,-0.0,2.0109524755879065
12,0.0,-0.0,-5420.9565,8.082208399879104
13,0.0,-0.0,-5348.937000000001,7.6093023895306295
14,0.0,-0.0,-5295.870000000001,7.345840769136073
15,0.0,-0.0,-5234.6805,6.9196459093074925
16,0.0,-0.0,-5079.811500000001,6.493451049478415
17,0.0,-0.0,-4943.895,6.364118868275675
18,0.0,-0.0,-2102.150064470402,2.8674390051167253
19,0.0,-0.0,-2090.074407593608,2.8852509431072844
20,0.0,-0.0,-2090.074407593608,2.7599181024549457
21,0.0,-0.0,-2090.074407593608,2.634585261802603
22,0.0,-0.0,-2090.074407593608,2.509252421150268
23,0.025400769114734458,-0.0,-2090.074407593608,2.383919580497924
24,0.093287993793303,-0.0,-1381.9007900623105,1.0054860547399116
25,0.09328799379329833,-0.0,-1381.9007900623105,1.0054860547399107
26,0.09328799379330358,-0.0,-1381.9007900623105,1.005486054739916
27,8.912893369660198,-0.0,-1381.9007900623105,1.005486054739916
28,4.664399689665013,-0.0,-1387.3965403027985,5.521682203456067
29,49.055912599456846,-0.0,-1390.2004945071292,5.521682203456067
30,48.32318078492953,-0.0,-0.0,5.521682203456067
31,0.0,-0.0,-0.0,5.521682203456067
32,0.0,-0.0,-0.0,5.521682203456067
33,0.0,-0.0,-0.0,5.521682203456067
34,0.0,-0.0,-0.0,5.521682203456067
35,0.0,-0.0,-0.0,5.521682203456067
36,-3504.148456390415,-0.0,-0.0,9.58054585931443
37,-4061.25,-0.0,-0.0,10.717079720411908
38,-3790.5,-0.0,-0.0,7.384984336655062
39,0.0,-0.0,-0.0,0.03761272288670056
40,0.0,-0.0,-0.0,0.037612722886700985
41,0.0,-0.0,-0.0,0.037612722886701366
42,0.0,-0.0,-413.45871422170177,0.4952193180003004
43,0.0,-0.0,-411.46798707915286,0.4764129565570252
44,47.46612518582735,-0.0,-407.2313113655231,0.4576065951135985
45,44.28190390768351,-0.0,-403.40298993754436,0.45760659511321966
46,42.62610884309471,-0.0,-401.4122627949954,0.45760659511323337
47,3874.4671481424416,-0.0,-396.6651442243018,0.4576065951135985
