t,A,B,C,D
TOTAL,-7235.795519116944,0.0,-57894.16562224865,0.0
0,0.0,-0.0,-547.9129967864403,0.0
1,0.0,-0.0,-547.1827706689995,0.0
2,0.0,-0.0,-545.2355010224906,0.0
3,0.0,-0.0,-545.2355010224906,0.0
4,0.0,-0.0,-545.4180575518508,0.0
5,0.0,-0.0,-547.6695880806267,0.0
6,0.0,-0.0,-0.0,0.0
7,0.0,-0.0,-0.0,0.0
8,0.0,-0.0,-0.0,0.0
9,0.0,-0.0,-0.0,0.0
10,0.0,-0.0,-0.0,0.0
11,0.0,-0.0,-0.0,0.0
12,0.0,-0.0,-5420.9565,0.0
13,0.0,-0.0,-5348.937000000001,0.0
14,0.0,-0.0,-5295.870000000001,0.0
15,0.0,-0.0,-5234.6805,0.0
16,0.0,-0.0,-5079.811500000001,0.0
17,0.0,-0.0,-4943.895,0.0
18,0.0,-0.0,-2102.1500644699136,0.0
19,0.11868876290806292,-0.0,-2090.0744075931225,0.0
20,0.0,-0.0,-2090.0744075931225,0.0
21,0.0,-0.0,-2090.0744075931225,0.0
22,0.0,-0.0,-2090.0744075931225,0.0
23,0.0,-0.0,-2090.0744075931225,0.0
24,0.0,-0.0,-1381.9007900622726,0.0
25,0.09328799379329843,-0.0,-1381.9007900622726,0.0
26,1.1459195727406672,-0.0,-1381.9007900622726,0.0
27,7.860261790712837,-0.0,-1381.9007900622726,0.0
28,4.664399689664894,-0.0,-1387.3965403027605,0.0
29,49.055912599455766,-0.0,-1390.200494507091,0.0
30,48.32318078492767,-0.0,-0.0,0.0
31,0.0,-0.0,-0.0,0.0
32,0.0,-0.0,-0.0,0.0
33,0.0,-0.0,-0.0,0.0
34,0.0,-0.0,-0.0,0.0
35,0.0,-0.0,-0.0,0.0
36,-3504.148456390064,-0.0,-0.0,0.0
37,-4061.25,-0.0,-0.0,0.0
38,-3790.5,-0.0,-0.0,0.0
39,0.0,-0.0,-0.0,0.0
40,0.0,-0.0,-0.0,0.0
41,0.0,-0.0,-0.0,0.0
42,0.0,-0.0,-413.4587142213728,0.0
43,0.0,-0.0,-411.46798707882544,0.0
44,47.46612518579031,-0.0,-407.2313113651991,0.0
45,44.28190390767371,-0.0,-403.4029899372234,0.0
46,42.62610884305327,-0.0,-401.41226279467605,0.0
47,3874.4671481423993,-0.0,-396.6651442239862,0.0
