t,A,B,C,D
TOTAL,-3511.4241036864632,0.0,-80543.6085386306,154.44660462087967
0,0.0,-0.0,-0.0,2.1947268243669815
1,0.0,-0.0,-0.0,2.1947268243669815
2,0.0,-0.0,-0.0,2.1947268243669815
3,0.0,-0.0,-0.0,2.1947268243669815
4,0.0,-0.0,-0.0,2.1947268243669815
5,0.0,-0.0,-0.0,2.1947268243669815
6,0.0,-0.0,-6851.057999999999,8.246009036774268
7,0.0,-0.0,-6851.057999999999,7.9281651040742585
8,0.0,-0.0,-6851.057999999999,7.455259093726249
9,0.0,-0.0,-6851.057999999999,7.2070130540585104
10,0.0,-0.0,-6851.057999999999,6.780818194229907
11,0.0,-0.0,-6851.057999999999,6.623101408772973
12,0.0,-0.0,-3766.76755428479,3.3810732178477405
13,9.944845463336565,-0.0,-3717.8376016422844,3.223292629340845
14,241.1628174694687,-0.0,-3717.8376016422844,3.0720184483580812
15,1332.741764837889,-0.0,-3717.8376016422844,3.0720184483580812
16,-1673.5427292250736,-0.0,-3785.2211364242494,6.493451049478415
17,0.0,-0.0,-3735.7319843229725,2.815124899705756
18,0.0,-0.0,-0.0,0.04996963491805864
19,0.0,-0.0,-0.0,0.04996963491805864
20,0.0,-0.0,-0.0,0.04996963491805864
21,0.0,-0.0,-0.0,0.04996963491805864
22,0.0,-0.0,-0.0,0.04996963491805864
23,0.0,-0.0,-0.0,0.04996963491805864
24,0.0,-0.0,-1643.670003993724,1.1907396942247919
25,102.52830937598813,-0.0,-1643.670003993724,1.143857209819512
26,109.75557070116382,-0.0,-1643.670003993724,1.1407700593067334
27,109.75557070116393,-0.0,-1643.670003993724,1.1407700593067334
28,9164.426600426845,-0.0,-1643.670003993724,1.1407700593067334
29,633.0783147045671,-0.0,-1689.7339926478799,5.521682203456067
30,148.17531242201383,-0.0,-719.2680829041079,5.521682203456067
31,91.52034322640931,-0.0,-748.2241248889754,5.521682203456067
32,0.0,-0.0,-758.9957725073461,5.521682203456067
33,0.0,-0.0,-771.1573101409904,5.521682203456067
34,0.0,-0.0,-770.3465409654142,5.521682203456067
35,0.0,-0.0,-776.716870202085,5.521682203456067
36,-6598.990039514495,-0.0,-346.9023989000026,9.58054585931443
37,-6812.774650474567,-0.0,-349.0899767079877,10.189296915715719
38,-5900.800895528924,-0.0,-343.58149764932637,6.937202054079352
39,0.0,-0.0,-335.20017544523876,0.25570302363671876
40,0.0,-0.0,-335.20017544523876,0.2459924907275412
41,45.115485256287585,-0.0,-333.6187938972977,0.23628195781840713
42,20.22321665255601,-0.0,-88.1275465758347,0.10753424345797588
43,18.277717270594394,-0.0,-85.78851410240503,0.10753424345760881
44,17.95845583347805,-0.0,-85.40467287599606,0.10753424345797588
45,15.005287541043895,-0.0,-81.85414153171307,0.10753424345797588
46,5415.014599173792,-0.0,-79.16725294685028,0.10753424345797588
47,0.0,-0.0,-79.29919836842836,2.289705255705678
