--- y2[i][j][t] nonzero ---
y2[3][1][22] = 0.10000000
y2[5][1][21] = 0.10000000
y2[5][1][29] = 0.10000000
y2[5][2][21] = 0.10000000
y2[5][2][29] = 0.10000000
y2[5][3][29] = 0.10000000
y2[6][1][0] = 0.10000000
y2[6][2][0] = 0.10000000
y2[6][3][0] = 0.10000000
y2[8][1][20] = 0.10000000
y2[8][1][28] = 0.10000000
y2[8][2][20] = 0.10000000
y2[8][2][28] = 0.10000000
y2[8][3][20] = 0.10000000
y2[8][3][28] = 0.10000000
y2[10][1][19] = 0.10000000
y2[10][1][27] = 0.10000000
y2[10][2][19] = 0.10000000
y2[10][2][27] = 0.10000000
y2[10][3][19] = 0.10000000
y2[10][3][27] = 0.10000000
