t,A,B,C,D
TOTAL,-3536.339633288844,-97749.76380983183,0.0,186.51699723671675
0,0.0,-0.0,-0.0,2.1947268243669815
1,0.0,-0.0,-0.0,2.1947268243669815
2,0.0,-0.0,-0.0,2.1947268243669815
3,0.0,-0.0,-0.0,2.1947268243669815
4,0.0,-0.0,-0.0,2.1947268243669815
5,0.0,-0.0,-0.0,2.1947268243669815
6,0.0,-906.2106117440806,-0.0,3.115826146758553
7,0.0,-906.2106117440806,-0.0,3.085197088628707
8,0.0,-906.2106117440806,-0.0,3.054568030498861
9,0.0,-906.2106117440806,-0.0,3.0239389723690153
10,0.0,-906.2106117440806,-0.0,2.9933099142391697
11,0.0,-906.2106117440806,-0.0,2.9626808561093245
12,0.0,-9569.388,-0.0,10.961851648139666
13,0.0,-9474.6255,-0.0,10.48894563779119
14,0.0,-9474.6255,-0.0,9.293674333727887
15,0.0,-9474.6255,-0.0,8.867479473885977
16,0.0,-9605.127,-0.0,7.776078435268952
17,0.0,-9509.281500000001,-0.0,7.39198084596055
18,0.0,-3198.077536532949,-0.0,3.6935758393549385
19,0.0,-3198.077536532949,-0.0,3.266984842259716
20,0.0,-3198.077536532949,-0.0,3.1416520016074063
21,0.0,-3198.077536532949,-0.0,3.0163191609550966
22,0.0,-3198.077536532949,-0.0,2.8909863203027872
23,26.340597572011045,-3198.077536532949,-0.0,2.7656534796504775
24,96.73964956365049,-1603.5253303725594,-0.0,1.1199399837549637
25,96.73964956365035,-1603.5253303725594,-0.0,1.1199399837549637
26,96.73964956365049,-1603.5253303725594,-0.0,1.1199399837549637
27,96.73964956365049,-1603.5253303725594,-0.0,1.1199399837549637
28,9242.670424337632,-1603.5253303725594,-0.0,1.1199399837549637
29,558.0015111726503,-1644.1265872512658,-0.0,5.521682203456067
30,130.60319131061704,-602.3225713348394,-0.0,5.521682203456067
31,80.66693904562044,-627.8447141880106,-0.0,5.521682203456067
32,0.0,-637.3389513293902,-0.0,5.521682203456067
33,0.0,-648.0582513277221,-0.0,5.521682203456067
34,0.0,-647.3436313278332,-0.0,5.521682203456067
35,0.0,-652.958502755531,-0.0,5.521682203456067
36,-6639.029008212499,-308.55090889317637,-0.0,9.58054585931443
37,-6854.110744231874,-310.47906168930143,-0.0,15.141461525010982
38,-5983.181755313081,-305.62383356411897,-0.0,8.905965603301182
39,0.0,-298.236452971736,-0.0,0.2745091960910945
40,0.0,-298.236452971736,-0.0,0.26595023598814543
41,39.7652365680786,-296.84260757694676,-0.0,0.23196752916325955
42,17.824943914189205,-124.40714707690302,-0.0,0.10557070453323128
43,16.11016144587796,-122.3455006351595,-0.0,0.10557070453323128
44,15.82876124594996,-122.00717916779645,-0.0,0.10557070453323128
45,13.225809396615965,-118.87770559468834,-0.0,0.10557070453323128
46,5411.9857002047665,-116.50945532314705,-0.0,0.10557070453323128
47,0.0,-116.6257533275531,-0.0,2.3782044485040554
