t,A,B,C,D
TOTAL,-6693.8884870461425,0.0,-100767.96433268423,0.0
0,0.0,-0.0,-0.0,0.0
1,0.0,-0.0,-0.0,0.0
2,0.0,-0.0,-0.0,0.0
3,0.0,-0.0,-0.0,0.0
4,4398.54165006074,-0.0,-0.0,0.0
5,0.0,-0.0,-0.0,0.0
6,0.0,-0.0,-953.9795702599861,0.0
7,0.0,-0.0,-954.1621267893463,0.0
8,-2022.144357916663,-0.0,-959.8822313759661,0.0
9,0.0,-0.0,-959.5779704936991,0.0
10,-2643.56302950629,-0.0,-960.2473444346865,0.0
11,0.0,-0.0,-955.2574659655075,0.0
12,0.0,-0.0,-0.0,0.0
13,0.0,-0.0,-0.0,0.0
14,0.0,-0.0,-0.0,0.0
15,2.8593421052631487,-0.0,-0.0,0.0
16,0.0,-0.0,-0.0,0.0
17,0.0,-0.0,-0.0,0.0
18,0.0,-0.0,-8653.7115,0.0
19,0.4503947368421067,-0.0,-8653.7115,0.0
20,0.4503947368421061,-0.0,-8653.7115,0.0
21,0.4503947368421121,-0.0,-8653.7115,0.0
22,0.4503947368420876,-0.0,-8653.7115,0.0
23,1.5030263157894592,-0.0,-8653.7115,0.0
24,0.40995815110843764,-0.0,-4973.445539398283,0.0
25,0.0,-0.0,-4973.445539398283,0.0
26,0.20497907555421824,-0.0,-4973.445539398283,0.0
27,0.20497907555421585,-0.0,-4973.445539398283,0.0
28,0.20497907555420747,-0.0,-4973.445539398283,0.0
29,0.20497907555403275,-0.0,-4973.445539398283,0.0
30,0.0932879937934976,-0.0,-1520.9769185970692,0.0
31,1.5444723170286232,-0.0,-1520.9769185970692,0.0
32,9.328799379329883,-0.0,-1532.0805772462184,0.0
33,73.41765111532582,-0.0,-1609.1332387812222,0.0
34,82.7464504946552,-0.0,-1620.3490555985443,0.0
35,727.9897429759237,-0.0,-1645.6968016056926,0.0
36,0.0,-0.0,-0.0,0.0
37,-4028.76,-0.0,-0.0,0.0
38,-4028.76,-0.0,-0.0,0.0
39,-3717.9368469448723,-0.0,-0.0,0.0
40,0.0,-0.0,-0.0,0.0
41,0.0,-0.0,-0.0,0.0
42,47.08401863241633,-0.0,-635.4503127582559,0.0
43,184.4300964285092,-0.0,-634.27629418701,0.0
44,0.0,-0.0,-639.482811329057,0.0
45,0.0,-0.0,-637.0326856151526,0.0
46,0.0,-0.0,-637.0326856151526,0.0
47,4214.705756102215,-0.0,-629.4270870449075,0.0
