5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
9.710952161846339026e-01
9.710952161846339026e-01
9.662868828513008213e-01
9.614785495179672958e-01
7.518618828513012886e-01
7.470535495179676522e-01
4.759583333333338162e-01
4.711499999999999577e-01
4.711499999999999577e-01
4.711499999999999577e-01
4.711499999999999577e-01
7.427874999999991568e-01
7.427874999999991568e-01
7.427874999999991568e-01
6.999999999999995115e-01
6.999999999999996225e-01
6.999999999999997335e-01
6.999999999999999556e-01
6.999999999999996225e-01
7.999999999999981570e-01
8.194730121776493403e-01
7.999999999999988232e-01
7.999999999999991562e-01
7.999999999999991562e-01
7.999999999999984901e-01
7.999999999999811706e-01
8.000000000000001554e-01
9.378625107073559342e-01
9.378625107073560452e-01
9.378625107073560452e-01
9.378625107073560452e-01
9.911376405896366037e-01
9.911376405896366037e-01
6.911376405896360042e-01
3.911376405896358488e-01
1.000000000000000056e-01
1.000000000000000056e-01
1.000000000000000056e-01
1.000000000000000056e-01
1.121000408568428031e-01
1.080666939045618752e-01
1.040333469522809334e-01
1.000000000000000056e-01
5.000000000000000000e-01
