t,A,B,C,D
TOTAL,-3536.448554884701,-97749.76380983184,0.0,0.0
0,0.0,-0.0,-0.0,0.0
1,0.0,-0.0,-0.0,0.0
2,0.0,-0.0,-0.0,0.0
3,0.0,-0.0,-0.0,0.0
4,0.0,-0.0,-0.0,0.0
5,0.0,-0.0,-0.0,0.0
6,0.0,-906.2106117440806,-0.0,0.0
7,0.0,-906.2106117440806,-0.0,0.0
8,0.0,-906.2106117440806,-0.0,0.0
9,0.0,-906.2106117440806,-0.0,0.0
10,0.0,-906.2106117440806,-0.0,0.0
11,0.0,-906.2106117440806,-0.0,0.0
12,0.0,-9569.388,-0.0,0.0
13,157.46026315789436,-9474.6255,-0.0,0.0
14,2650.2172368421056,-9474.6255,-0.0,0.0
15,68.27333697783223,-9474.6255,-0.0,0.0
16,0.0,-9605.127,-0.0,0.0
17,0.0,-9509.281500000001,-0.0,0.0
18,0.0,-3198.077536532949,-0.0,0.0
19,0.0,-3198.077536532949,-0.0,0.0
20,0.0,-3198.077536532949,-0.0,0.0
21,0.0,-3198.077536532949,-0.0,0.0
22,2608.2844974362843,-3198.077536532949,-0.0,0.0
23,0.0,-3198.077536532949,-0.0,0.0
24,0.0,-1603.5253303725601,-0.0,0.0
25,193.47929912730035,-1603.5253303725601,-0.0,0.0
26,96.73964956364989,-1603.5253303725601,-0.0,0.0
27,96.73964956365111,-1603.5253303725601,-0.0,0.0
28,3784.7756874955267,-1603.5253303725601,-0.0,0.0
29,558.0015111726503,-1644.1265872512668,-0.0,0.0
30,130.60319131061704,-602.3225713348395,-0.0,0.0
31,80.66693904562044,-627.8447141880107,-0.0,0.0
32,88.5638078153471,-637.3389513293903,-0.0,0.0
33,0.0,-648.0582513277222,-0.0,0.0
34,0.0,-647.3436313278335,-0.0,0.0
35,0.0,-652.9585027555311,-0.0,0.0
36,-6639.0290082125,-308.5509088931764,-0.0,0.0
37,-6854.110744231874,-310.4790616893015,-0.0,0.0
38,-6071.854484724282,-305.623833564119,-0.0,0.0
39,0.0,-298.23645297173607,-0.0,0.0
40,0.0,-298.23645297173607,-0.0,0.0
41,39.7652365680786,-296.8426075769469,-0.0,0.0
42,17.824943914189205,-124.40714707690304,-0.0,0.0
43,16.11016144587796,-122.34550063515951,-0.0,0.0
44,15.82876124594996,-122.00717916779647,-0.0,0.0
45,13.225809396615965,-118.87770559468835,-0.0,0.0
46,5411.985700204765,-116.50945532314707,-0.0,0.0
47,0.0,-116.62575332755311,-0.0,0.0
