t,A,B,C,D
TOTAL,-6596.278673779279,0.0,-149111.58407184403,0.0
0,0.0,-0.0,-0.0,0.0
1,0.0,-0.0,-0.0,0.0
2,0.0,-0.0,-0.0,0.0
3,0.0,-0.0,-0.0,0.0
4,0.0,-0.0,-0.0,0.0
5,0.0,-0.0,-0.0,0.0
6,0.0,-0.0,-0.0,0.0
7,0.0,-0.0,-0.0,0.0
8,0.0,-0.0,-0.0,0.0
9,0.0,-0.0,-0.0,0.0
10,0.0,-0.0,-0.0,0.0
11,0.0,-0.0,-0.0,0.0
12,0.0,-0.0,-15017.961,0.0
13,0.0,-0.0,-14981.139,0.0
14,0.0,-0.0,-14827.353,0.0
15,0.0,-0.0,-14825.187,0.0
16,0.0,-0.0,-14501.369999999999,0.0
17,0.0,-0.0,-14448.303,0.0
18,0.0,-0.0,-6582.057229465133,0.0
19,0.0,-0.0,-6582.057229465133,0.0
20,0.707264510967008,-0.0,-6582.057229465133,0.0
21,0.0,-0.0,-6582.057229465133,0.0
22,0.0,-0.0,-6582.057229465133,0.0
23,0.44423718309703153,-0.0,-6582.057229465133,0.0
24,0.0,-0.0,-1829.9619360094255,0.0
25,0.0,-0.0,-1829.9619360094255,0.0
26,0.21167901774573528,-0.0,-1829.9619360094255,0.0
27,0.0,-0.0,-1829.9619360094255,0.0
28,7.784809694366855,-0.0,-1829.9619360094255,0.0
29,0.45252202623628607,-0.0,-1829.9619360094255,0.0
30,31.751852661860468,-0.0,-1008.8285027527837,0.0
31,33.81435839207417,-0.0,-1032.1091605086172,0.0
32,0.0,-0.0,-1039.5219072567434,0.0
33,76.10639068301406,-0.0,-1037.2054238979538,0.0
34,50.769706189808105,-0.0,-1052.494214065964,0.0
35,0.0,-0.0,-1071.6052017759764,0.0
36,-3778.3175748760427,-0.0,-416.4304742912547,0.0
37,-3868.7287429159924,-0.0,-416.48318700951944,0.0
38,-3866.1530247116534,-0.0,-416.4568306503871,0.0
39,0.0,-0.0,-415.1390126937692,0.0
40,0.0,-0.0,-413.97933289194543,0.0
41,0.0,-0.0,-413.61034386409244,0.0
42,0.0,-0.0,-219.30528570110073,0.0
43,12.550965243668212,-0.0,-218.04580667694628,0.0
44,11.942373129309281,-0.0,-217.3141093391042,0.0
45,22.507931311379895,-0.0,-216.48645169465985,0.0
46,0.0,-0.0,-216.91827307436992,0.0
47,4667.876578680883,-0.0,-216.22256085150366,0.0
