--- y2[i][j][t] nonzero ---
y2[3][1][38] = 0.10000000
y2[5][1][15] = 0.10000000
y2[5][1][37] = 0.10000000
y2[5][2][15] = 0.10000000
y2[5][2][37] = 0.10000000
y2[5][3][15] = 0.10000000
y2[8][1][14] = 0.10000000
y2[8][1][36] = 0.10000000
y2[8][2][14] = 0.10000000
y2[8][2][36] = 0.10000000
y2[8][3][14] = 0.10000000
y2[8][3][36] = 0.10000000
y2[10][1][13] = 0.10000000
y2[10][1][35] = 0.10000000
y2[10][2][13] = 0.10000000
y2[10][2][35] = 0.10000000
y2[10][3][13] = 0.10000000
y2[10][3][35] = 0.10000000
