t,A,B,C,D
TOTAL,2657.3261340936433,0.0,-101405.52166727147,236.88087350680772
0,0.0,-0.0,-0.0,2.1947268243669815
1,0.0,-0.0,-0.0,2.1947268243669815
2,3947.368421052631,-0.0,-0.0,2.1947268243669815
3,0.0,-0.0,-0.0,5.521682203456067
4,0.0,-0.0,-0.0,5.521682203456067
5,0.0,-0.0,-0.0,5.521682203456067
6,0.0,-0.0,-0.0,5.521682203456067
7,-1712.945,-0.0,-0.0,7.621912495066519
8,-2677.7175,-0.0,-0.0,18.113978345073953
9,0.0,-0.0,-0.0,2.1947268243669815
10,0.0,-0.0,-0.0,2.1947268243669815
11,0.0,-0.0,-0.0,2.1947268243669815
12,0.0,-0.0,-9062.002499999999,11.280714362683716
13,0.0,-0.0,-9062.002499999999,10.80780835233524
14,0.0,-0.0,-9034.927499999998,10.334902341986762
15,0.0,-0.0,-9034.927499999998,9.154846618650799
16,0.0,-0.0,-9034.927499999998,8.728651758822217
17,0.0,-0.0,-9074.998499999998,7.650963386458297
18,0.0,-0.0,-4573.971973018142,4.265597515224142
19,0.0,-0.0,-4573.971973018142,4.107816926717361
20,0.0,-0.0,-4573.971973018142,3.6234463722699917
21,0.0,-0.0,-4573.971973018142,3.4812505144656747
22,0.0,-0.0,-4568.100378701046,3.339054656661358
23,0.0,-0.0,-4553.281593043612,3.1968587988570416
24,6665.619131203461,-0.0,-2005.9467324422892,1.4598538185801553
25,80.96722428774328,-0.0,-2006.0739810297316,5.521682203456067
26,0.0,-0.0,-2010.5276815902164,5.521682203456067
27,169.3432141965882,-0.0,-2010.5276815902164,5.521682203456067
28,86.25919973138687,-0.0,-2012.4364104018525,5.521682203456067
29,379.665980012244,-0.0,-2015.4903765004706,5.521682203456067
30,90.17526155968295,-0.0,-977.0926807373685,5.521682203456067
31,0.0,-0.0,-979.1196036763091,5.521682203456067
32,0.0,-0.0,-979.1196036763091,5.521682203456067
33,0.0,-0.0,-987.458943767951,5.521682203456067
34,-2429.0020569662893,-0.0,-987.5168558519207,9.58054585931443
35,0.0,-0.0,-987.458943767951,4.677383655524746
36,0.0,-0.0,-186.2867463475054,4.053407525823506
37,-2786.927097093944,-0.0,-189.29137128859423,15.35286298541672
38,-2786.927097093944,-0.0,-189.29137128859423,9.384330032790247
39,0.0,-0.0,-187.97355333197632,0.325573169003626
40,0.0,-0.0,-187.94719697284398,0.3158626360944739
41,0.0,-0.0,-186.49759722056427,0.3061521031853219
42,0.0,-0.0,-99.71475359805548,0.13732154018893286
43,17.818778954842287,-0.0,-99.71475359805548,0.11977480771981719
44,0.0,-0.0,-100.39847078259646,0.13732154018893336
45,8.909389477421342,-0.0,-99.71475359805548,0.1329021811333356
46,8.849527957975916,-0.0,-99.6427833681038,0.11977480771981719
47,3595.868756813844,-0.0,-99.22295702671899,0.11977480771981719
