--- x2[i][j][t] nonzero ---
x2[9][1][11] = 0.10000000
x2[9][1][30] = 0.10000000
x2[9][2][25] = 0.04509710
x2[9][2][26] = 0.04509710
x2[9][2][27] = 0.04509710
x2[9][2][28] = 0.04509710
x2[9][2][29] = 0.04509710
x2[9][2][31] = 0.10000000
x2[9][3][12] = 0.10000000
x2[10][1][8] = 0.10000000
x2[10][1][9] = 0.10000000
x2[10][1][10] = 0.10000000
x2[10][1][11] = 0.10000000
x2[10][1][30] = 0.01746390
x2[10][2][31] = 0.00740914
x2[10][3][12] = 0.10000000
