3.010572506906255e-05,5.22357624043513e-05,7.21041877255909e-05,9.063308947731646e-05,0.0001082256604294763,0.0001251063447152508,0.0001414171345234856,0.000157255422915374,0.0001726918675979639,0.0001877798947303068
3.340532623219528e-05,5.796082572673047e-05,8.000683950163423e-05,0.0001005665173144351,0.0001200872420460863,0.000138818057008868,0.0001569165168001179,0.0001744906888048414,0.0001916189748469226,0.0002083606566167487
3.706656518384742e-05,6.431335859366306e-05,8.877562550737157e-05,0.0001115886533613732,0.0001332488584038954,0.0001540325792075375,0.0001741146384251797,0.0001936149476763858,0.0002126205016606033,0.0002311970793684542
4.112907759015509e-05,7.136213195267735e-05,9.85054744483947e-05,0.0001238188205331968,0.000147852993901944,0.0001709146199605039,0.0001931976820040412,0.000214835234020174,0.0002359238053669841,0.0002565363844423901
4.563684320429435e-05,7.918345407843659e-05,0.0001093017192596142,0.0001373894195907458,0.0001640577492942279,0.0001896469400598989,0.0002143722358403203,0.0002383812734006805,0.0002617811617606212,0.0002846528888796751
5.063866198039614e-05,8.786199666722047e-05,0.0001212812374135229,0.0001524473624784796,0.0001820385532493016,0.0002104323309638122,0.0002378675304096897,0.000264507969408751,0.0002904724961779148,0.0003158509749939223
5.6188682369764e-05,9.749171147173925e-05,0.0001345737162067702,0.0001691556627568018,0.0002019900614976002,0.0002334958101663924,0.0002639379199522381,0.0002934981631847475,0.000322308413899479,0.0003504683855387868
6.234698751859733e-05,0.0001081768473995406,0.0001493230567227124,0.000187695200346494,0.0002241282641261632,0.0002590870571815118,0.0002928656360484764,0.0003256656953866838,0.0003576335626859819,0.0003888798800273673
6.918024571325162e-05,0.0001200330790858635,0.0001656889316689069,0.000208266679689941,0.0002486928238338302,0.0002874831165113441,0.0003249638429885296,0.0003613588037514628,0.0003968303638494458,0.0004315012917858834
7.676243211459584e-05,0.0001331887591585926,0.0001838485139542961,0.0002310928025277167,0.0002759496704602597,0.0003189913968615376,0.0003605800280111893,0.000400963893030375,0.0004403231522516612,0.0004787940296622784
