t,A,B,C,D
TOTAL,-6117.932029422398,0.0,-159577.90787411536,0.0
0,0.0,-0.0,-0.0,0.0
1,0.0,-0.0,-0.0,0.0
2,0.0,-0.0,-0.0,0.0
3,0.0,-0.0,-0.0,0.0
4,0.0,-0.0,-0.0,0.0
5,0.0,-0.0,-0.0,0.0
6,0.0,-0.0,-0.0,0.0
7,0.0,-0.0,-0.0,0.0
8,0.0,-0.0,-0.0,0.0
9,0.0,-0.0,-0.0,0.0
10,0.0,-0.0,-0.0,0.0
11,0.0,-0.0,-0.0,0.0
12,0.0,-0.0,-15124.6365,0.0
13,0.0,-0.0,-15116.514000000001,0.0
14,0.0,-0.0,-15096.478500000001,0.0
15,0.0,-0.0,-15086.19,0.0
16,0.0,-0.0,-14991.4275,0.0
17,0.0,-0.0,-15007.6725,0.0
18,0.0,-0.0,-7549.472293139126,0.0
19,0.0,-0.0,-7546.396696115885,0.0
20,0.0,-0.0,-7543.0414993632585,0.0
21,0.0,-0.0,-7544.439498010186,0.0
22,0.0,-0.0,-7533.5351085641505,0.0
23,0.0,-0.0,-7520.673521012415,0.0
24,0.0,-0.0,-2443.300127481885,0.0
25,441.5235939779012,-0.0,-2411.360732033838,0.0
26,73.87597719326203,-0.0,-2493.8178166965254,0.0
27,78.74459460141397,-0.0,-2499.6712517188766,0.0
28,79.37963165465027,-0.0,-2500.434743243531,0.0
29,0.0,-0.0,-2504.633946629131,0.0
30,437.19708199046875,-0.0,-824.8418119809363,0.0
31,0.0,-0.0,-827.2741195076652,0.0
32,77.45511153056113,-0.0,-826.0579657443008,0.0
33,51.877584028865925,-0.0,-841.8679646680384,0.0
34,61.22229275829802,-0.0,-853.1029089581671,0.0
35,0.0,-0.0,-866.3068641032667,0.0
36,-3935.697416228785,-0.0,-445.63332020990765,0.0
37,-3961.4545982721675,-0.0,-445.89688380123124,0.0
38,-3788.393088409045,-0.0,-445.0007675907311,0.0
39,0.0,-0.0,-442.25970624096584,0.0
40,0.0,-0.0,-439.9403466373184,0.0
41,0.0,-0.0,-441.78529177658345,0.0
42,0.0,-0.0,-229.58503354586622,0.0
43,12.431242204778082,-0.0,-228.45749994328986,0.0
44,12.121957687644759,-0.0,-228.08565375520618,0.0
45,10.9347042186491,-0.0,-226.6582441944978,0.0
46,10.346065944105032,-0.0,-225.95053693330627,0.0
47,4220.5032356970005,-0.0,-225.5067205152709,0.0
