t,A,B,C,D
TOTAL,-6907.182547683827,-63557.04463665594,0.0,179.77929446437776
0,0.0,-0.0,-0.0,2.1947268243669815
1,0.0,-0.0,-0.0,2.1947268243669815
2,0.0,-0.0,-0.0,2.1947268243669815
3,0.0,-0.0,-0.0,2.1947268243669815
4,0.0,-0.0,-0.0,2.1947268243669815
5,0.0,-0.0,-0.0,2.1947268243669815
6,0.0,-0.0,-0.0,2.1947268243669815
7,0.0,-0.0,-0.0,2.1947268243669815
8,0.0,-0.0,-0.0,2.1947268243669815
9,0.0,-0.0,-0.0,2.1947268243669815
10,0.0,-0.0,-0.0,2.1947268243669815
11,0.0,-0.0,-0.0,2.1947268243669815
12,0.0,-5854.1565,-0.0,11.280714362683716
13,0.0,-5931.0495,-0.0,10.80780835233524
14,0.0,-5941.8795,-0.0,10.33490234198676
15,0.0,-5919.1365000000005,-0.0,9.154846618650799
16,0.0,-5839.536,-0.0,8.728651758822217
17,0.0,-5545.5015,-0.0,7.650963386458296
18,0.0,-2823.677667064626,-0.0,4.265597515224142
19,0.0,-2817.526473018144,-0.0,4.107816926717361
20,0.0,-2757.1329314708664,-0.0,3.6234463722699917
21,0.0,-2713.7949734161066,-0.0,3.4812505144656747
22,0.0,-2645.0134399872622,-0.0,3.339054656661358
23,0.0,-2561.4131209009843,-0.0,3.1968587988570416
24,0.0,-0.0,-0.0,0.04996963491805838
25,0.0,-0.0,-0.0,0.04996963491805838
26,0.0,-0.0,-0.0,0.04996963491805838
27,0.0,-0.0,-0.0,0.04996963491805838
28,9.36087530789725,-0.0,-0.0,0.04996963491805838
29,-109.64525644673586,-0.0,-0.0,5.521682203456067
30,0.0,-1236.983518527753,-0.0,5.521682203456067
31,84.14240955392928,-1274.394603235824,-0.0,5.521682203456067
32,97.05482963641906,-1289.9189309037993,-0.0,5.521682203456067
33,111.13148431651291,-1306.8429930336408,-0.0,5.521682203456067
34,0.0,-1396.2987500056613,-0.0,5.521682203456067
35,-4043.093786561993,-1421.6212189067026,-0.0,9.58054585931443
36,-4685.966906333268,-526.8841399566486,-0.0,15.322020074236399
37,-4581.995504386761,-524.39392034595,-0.0,10.25724499345889
38,-141.4801279886506,-524.39392034595,-0.0,0.9698559023906901
39,0.0,-523.0040303306764,-0.0,0.744504333138362
40,0.0,-523.0619424146462,-0.0,0.7231676532729218
41,0.0,-521.7299644833422,-0.0,0.7018309734074817
42,0.0,-193.35025059497738,-0.0,0.3308643428571802
43,0.0,-191.13631642785933,-0.0,0.32115380994802817
44,0.0,-194.2727231646099,-0.0,0.3114432770388761
45,0.0,-188.4743241554912,-0.0,0.30173274412972406
46,34.26409302999118,-186.1549645518437,-0.0,0.26317780416085784
47,6319.045342188832,-184.31001941257864,-0.0,0.26317780416085784
